unit_id,status,bedroom,bathroom,beds,capacity,property_id,avg_daily_rate_per_unit,wifi,tv,cable_tv,ac,workspace,pool,parking,gym,kitchen
UN1888,2,2,,,,PR0351,408940.5882352941,,,,,,,,,
UN1889,2,4,,,,PR0351,582000.0,,,,,,,,,
UN1890,2,1,,,,PR0351,620412.0,,,,,,,,,
UN1897,1,5,5,5,0,PR0354,1446761.6904861112,1,1,0,1,1,1,1,0,1
UN1898,1,5,5,5,0,PR0354,1675876.6533653846,1,1,0,1,1,1,1,0,1
UN1900,2,3,2,3,8,PR0355,811959.3644444444,1,1,0,1,1,0,1,0,1
UN1901,2,2,,,,PR0349,690493.6666666666,,,,,,,,,
UN1902,2,1,,,,PR0356,1082242.857142857,,,,,,,,,
UN1903,2,3,,,,PR0357,1940000.0,,,,,,,,,
UN1911,2,3,,,,PR0358,0.0,,,,,,,,,
UN1912,2,1,,,,PR0359,194000.0,,,,,,,,,
UN1923,2,1,,,,PR0351,1855125.0,,,,,,,,,
UN1929,2,1,,,,PR0310,1164000.0,,,,,,,,,
UN1930,2,4,,,,PR0360,2425000.0,,,,,,,,,
UN1933,2,4,,,,PR0362,187937.5,,,,,,,,,
UN1943,2,1,0,0,,PR0389,539631.4,,,,,,,,,
UN1950,2,1,1,1,2,PR0364,912963.4391534391,1,1,0,1,1,1,1,0,0
UN1951,2,1,1,1,2,PR0364,1468217.6964285714,1,1,0,1,1,1,1,0,0
UN1952,2,1,1,1,2,PR0364,1635454.5454545454,1,1,0,1,1,1,1,0,0
UN1953,2,1,1,1,2,PR0364,2102500.0,1,1,0,1,1,1,1,0,0
UN1954,2,1,1,1,2,PR0364,1435816.25,1,1,0,1,1,1,1,0,0
UN1957,2,2,,,,PR0349,848664.7,,,,,,,,,
UN1958,2,1,,,,PR0198,689719.9166666666,,,,,,,,,
UN1959,2,1,,,,PR0198,667682.1111111111,,,,,,,,,
UN1962,2,1,0,0,,PR0198,3934139.0,,,,,,,,,
UN1963,2,1,0,0,,PR0198,3934139.0,,,,,,,,,
UN1964,2,1,0,0,,PR0198,538878.8388411588,,,,,,,,,
UN1965,2,1,0,0,,PR0021,382222.222222222,,,,,,,,,
UN1968,2,2,,,,PR0310,1309500.0,,,,,,,,,
UN1971,2,1,1,1,2,PR0367,357052.38095238095,1,1,0,1,1,1,1,0,1
UN1972,2,1,1,1,2,PR0367,388000.0,1,1,0,1,1,1,1,0,1
UN1973,2,1,1,1,2,PR0367,339500.0,1,1,0,1,1,1,1,0,1
UN1984,2,3,,,,PR0365,193030.0,,,,,,,,,
UN1989,2,4,,,,PR0365,873000.0,,,,,,,,,
UN1990,2,1,1,1,2,PR0367,485000.0,1,1,0,1,1,1,1,0,1
UN1991,2,1,1,1,2,PR0367,444583.3333333333,1,1,0,1,1,1,1,0,1
UN1992,2,2,,,,PR0368,1749017.7777777778,,,,,,,,,
UN1993,2,4,,,,PR0368,1491472.0,,,,,,,,,
UN1994,2,2,,,,PR0368,748285.7142857143,,,,,,,,,
UN1995,2,4,,,,PR0335,972505.5625,,,,,,,,,
UN1996,2,1,,,,PR0369,326768.5,,,,,,,,,
UN1997,2,4,,,,PR0369,280087.0,,,,,,,,,
UN2004,2,3,,,,PR0372,887550.0,,,,,,,,,
UN2007,2,2,,,,PR0374,1455000.0,,,,,,,,,
UN2011,2,3,,,,PR0199,548434.5833333334,,,,,,,,,
UN2016,2,3,,,,PR0377,436500.0,,,,,,,,,
UN2018,2,1,,,,PR0379,1293333.3333333333,,,,,,,,,
UN2020,2,4,,,,PR0377,278875.0,,,,,,,,,
UN2026,2,1,0,0,,PR0380,362188.38738738734,,,,,,,,,
UN2038,2,4,,,,PR0379,957875.0,,,,,,,,,
UN2039,2,2,,,,PR0379,970000.0,,,,,,,,,
UN2041,2,2,,,,PR0381,894016.6666666666,,,,,,,,,
UN2043,1,2,2,2,4,PR0373,1643783.6565277777,1,0,0,1,1,1,1,0,1
UN2054,1,2,0,0,,PR0383,503253.63636363635,,,,,,,,,
UN2077,2,4,,,,PR0390,348229.2,,,,,,,,,
UN2080,2,2,2,2,4,PR0024,2052529.9228301623,,,,,,,,,
UN2081,1,2,2,2,8,PR0387,1025778.8771929825,1,1,0,1,1,0,1,0,1
UN2082,2,1,,,,PR0335,1065617.6833333333,,,,,,,,,
UN2083,2,4,,,,PR0335,1135896.0083333333,,,,,,,,,
UN2084,2,1,0,0,,PR0380,989400.0,,,,,,,,,
UN2085,2,1,0,0,,PR0380,989400.0,,,,,,,,,
UN2092,2,1,1,1,2,PR0198,377296.37369142857,1,0,0,1,1,1,1,0,1
UN2093,2,1,1,1,2,PR0198,347217.20597435895,1,0,0,1,1,1,1,0,1
UN2094,2,1,1,1,2,PR0198,365650.8029905803,1,0,0,1,1,1,1,0,1
UN2095,2,1,1,1,2,PR0198,309592.2900411523,1,0,0,1,1,1,1,0,1
UN2097,1,1,1,1,2,PR0373,1660989.897580808,1,0,0,1,1,1,1,0,0
UN2098,2,4,,,,PR0391,385766.6049382716,,,,,,,,,
UN2099,2,2,,,,PR0391,358031.0416666667,,,,,,,,,
UN2100,2,3,,,,PR0391,435206.6666666667,,,,,,,,,
UN2101,2,1,,,,PR0391,486940.0,,,,,,,,,
UN2103,2,3,,,,PR0392,232062.8,,,,,,,,,
UN2105,2,3,,,,PR0392,227950.0,,,,,,,,,
UN2112,2,4,,,,PR0394,805100.0,,,,,,,,,
UN2113,1,1,1,1,3,PR0395,430992.7272727273,1,1,1,1,1,1,0,1,0
UN2114,2,4,,,,PR0396,368600.0,,,,,,,,,
UN2115,1,1,1,1,3,PR0395,469049.67272727273,1,1,0,1,0,1,0,1,0
UN2116,1,1,1,1,3,PR0395,451272.6590909091,1,1,0,1,0,1,0,1,0
UN2120,1,1,1,1,3,PR0395,465600.0,1,1,0,1,0,1,0,1,0
UN2123,1,1,1,1,2,PR0397,608081.1224489796,1,1,0,1,1,1,1,0,0
UN2124,1,1,1,1,2,PR0398,547630.718875502,1,0,0,1,1,0,1,0,0
UN2125,1,1,1,1,2,PR0398,637036.40625,1,0,0,1,1,0,1,0,0
UN2126,1,1,1,1,2,PR0398,585265.9226190476,1,1,0,1,1,0,1,0,0
UN2127,1,1,1,1,2,PR0398,275696.07936507935,1,0,0,1,1,0,1,0,0
UN2129,2,4,,,,PR0392,989400.0,,,,,,,,,
UN2132,2,3,,,,PR0399,0.0,,,,,,,,,
UN2134,1,1,1,1,2,PR0400,572736.5,1,1,0,1,0,0,1,0,0
UN2135,1,1,1,1,2,PR0400,397118.0,1,1,0,1,0,0,1,0,0
UN2136,1,1,1,1,2,PR0400,480164.26470588235,1,1,0,1,0,1,1,0,0
UN2140,2,1,1,1,2,PR0402,324703.3116883117,1,1,0,1,1,0,1,0,0
UN2141,2,1,1,1,2,PR0402,354151.2731829574,1,1,0,1,1,0,1,0,0
UN2142,2,1,1,1,2,PR0402,328952.77777777775,1,1,0,1,1,0,1,0,0
UN2143,2,1,1,1,2,PR0402,284365.23076923075,1,1,0,1,1,0,1,0,0
UN2144,2,1,1,1,2,PR0402,374062.5,1,1,0,1,1,0,0,0,0
UN2146,2,1,1,1,2,PR0403,753678.1578947369,1,1,0,1,1,1,1,0,0
UN2147,2,1,1,1,2,PR0403,993095.2380952381,1,1,0,1,1,1,1,0,0
UN2148,2,1,1,1,2,PR0403,412250.0,1,1,0,1,1,1,1,0,0
UN2149,2,1,1,1,2,PR0403,351583.4285714286,1,1,0,1,1,1,1,0,0
UN2152,2,1,1,1,2,PR0403,512160.0,1,1,0,1,1,1,1,0,0
UN2154,2,2,,,,PR0401,155200.0,,,,,,,,,
UN2155,2,3,2,3,0,PR0406,1311670.0,1,1,0,1,0,0,1,0,1
UN2156,2,2,,,,PR0407,0.0,,,,,,,,,
UN2158,2,4,,,,PR0683,633223.3833333332,1,1,0,1,1,1,1,0,1
UN2159,2,2,,,,PR0683,765000.0,,,,,,,,,
UN2163,2,3,3,3,6,PR0409,4196284.666666667,1,1,0,1,1,1,1,0,1
UN2164,2,4,,,,PR0410,534220.5853227233,,,,,,,,,
UN2165,2,3,,,,PR0410,592049.15,,,,,,,,,
UN2166,2,4,,,,PR0410,655081.1538461539,,,,,,,,,
UN2167,2,4,,,,PR0410,572257.2,,,,,,,,,
UN2168,2,2,,,,PR0410,537903.75,,,,,,,,,
UN2169,2,1,,,,PR0410,614747.0,,,,,,,,,
UN2170,2,3,,,,PR0410,576325.3333333334,,,,,,,,,
UN2171,2,1,,,,PR0411,679000.0,,,,,,,,,
UN2172,2,1,,,,PR0410,670633.1818181818,,,,,,,,,
UN2173,2,4,,,,PR0410,630810.25,,,,,,,,,
UN2174,2,3,,,,PR0411,1185400.625,,,,,,,,,
UN2183,2,2,,,,PR0411,591700.0,,,,,,,,,
UN2184,2,3,,,,PR0391,1940000.0,,,,,,,,,
UN2201,1,1,1,1,2,PR0373,1580256.1298095237,1,0,0,1,1,1,1,0,0
UN2205,2,4,,,,PR0414,226281.57894736843,,,,,,,,,
UN2206,2,3,,,,PR0414,237765.33333333334,,,,,,,,,
UN2213,2,3,3,3,6,PR0417,1205956.716931217,,,,,,,,,
UN2215,2,4,,,,PR0410,1074461.5384615385,,,,,,,,,
UN2216,2,2,,,,PR0410,1601651.875,,,,,,,,,
UN2217,2,2,,,,PR0410,1830875.0,,,,,,,,,
UN2218,2,2,,,,PR0418,183241.906,,,,,,,,,
UN2224,2,1,,,,PR0420,6007090.416666666,,,,,,,,,
UN2226,2,2,,,,PR0421,194000.0,,,,,,,,,
UN2227,2,4,,,,PR0421,295850.0,,,,,,,,,
UN2229,2,4,,,,PR0418,193022.28,,,,,,,,,
UN2233,2,4,,,,PR0422,270280.8,,,,,,,,,
UN2236,2,1,1,1,2,PR0423,188312.5,1,0,0,1,1,0,1,0,1
UN2238,1,1,1,1,2,PR0423,323333.3333333333,1,0,0,1,1,0,1,0,1
UN2239,1,1,1,1,2,PR0423,194000.0,1,0,0,1,1,0,1,0,1
UN2243,2,1,1,1,2,PR0423,315250.0,1,0,0,1,1,0,1,0,1
UN2245,2,1,,,,PR0418,190713.4833333333,,,,,,,,,
UN2246,2,1,,,,PR0418,206841.08666666664,,,,,,,,,
UN2251,2,2,,,,PR0425,721437.625,,,,,,,,,
UN2252,2,4,,,,PR0418,177890.0,,,,,,,,,
UN2262,1,2,3,2,4,PR0432,1429870.78,1,1,0,1,1,1,1,0,1
UN2266,1,4,5,4,9,PR0435,1890050.4724089636,1,1,1,1,1,1,1,0,1
UN2275,2,3,4,3,6,PR0438,885583.4053724053,1,1,1,1,1,1,1,0,1
UN2279,2,1,0,0,,PR0424,363750.0,,,,,,,,,
UN2282,2,2,2,2,8,PR0101,2144306.357644345,1,0,0,1,1,1,1,0,0
UN2289,2,3,,,,PR0434,557157.2222222222,1,1,0,1,1,1,0,0,0
UN2290,2,1,,,,PR0434,538605.2631578947,1,1,0,1,1,1,1,0,1
UN2291,2,1,,,,PR0434,620001.3051403508,1,1,0,1,1,1,1,0,0
UN2304,2,2,,,,PR0434,602556.4479120879,1,1,0,1,1,1,1,0,0
UN2305,2,3,2,3,6,PR0450,2098163.1756776557,1,1,0,1,1,1,1,0,1
UN2309,2,4,,,,PR0434,578180.4855571429,1,1,0,1,1,1,1,0,0
UN2311,2,3,,,,PR0434,545845.4545454546,1,1,1,1,1,1,1,0,0
UN2312,2,1,1,1,2,PR0442,315638.0,1,0,0,1,1,1,1,0,1
UN2313,1,1,1,1,2,PR0442,237111.11111111112,1,0,0,1,1,1,1,0,1
UN2318,1,1,1,1,2,PR0442,256013.86906666667,1,0,0,1,1,1,1,0,1
UN2320,1,1,1,1,2,PR0453,622416.6666666666,1,1,0,1,0,1,1,0,1
UN2329,2,4,,,,PR0434,576147.6666666666,1,1,0,1,1,1,1,0,0
UN2330,1,1,1,1,2,PR0460,385251.6666666667,1,1,0,0,1,0,1,0,0
UN2331,2,1,1,1,2,PR0460,408377.4,1,1,0,0,1,0,1,0,0
UN2334,2,1,1,1,2,PR0464,324355.9044117647,1,0,0,1,1,1,1,0,1
UN2335,2,1,1,1,2,PR0464,341150.01190476184,1,0,0,1,1,1,1,0,1
UN2338,2,1,,,,PR0455,771250.0,,,,,,,,,
UN2339,2,1,0,0,,PR0455,907965.4761904761,,,,,,,,,
UN2340,2,1,,,,PR0434,595337.5,1,1,0,1,1,1,1,0,0
UN2345,2,1,1,1,2,PR0464,353800.037037037,1,0,0,1,1,1,1,0,1
UN2346,2,1,1,1,2,PR0464,344636.211038961,1,0,0,1,1,1,1,0,1
UN2347,2,2,,,,PR0418,1164000.0,,,,,,,,,
UN2364,1,1,1,1,2,PR0467,296024.67708333326,,,,,,,,,
UN2369,2,1,1,1,2,PR0460,412250.0,1,1,0,0,1,0,1,0,0
UN2372,2,1,1,1,2,PR0464,388000.0,1,0,0,1,1,1,1,0,1
UN2373,2,1,1,1,2,PR0464,368600.0,1,0,0,1,1,1,1,0,1
UN2378,1,1,1,1,2,PR0460,408273.0,1,1,0,0,1,0,1,0,0
UN2380,2,2,3,2,4,PR0474,1164000.0,1,1,0,1,1,1,1,0,1
UN2446,2,1,1,1,2,PR0245,991294.1797413434,1,1,0,1,1,1,1,0,0
UN2447,1,1,1,1,2,PR0245,991294.1797413434,1,1,0,1,1,1,1,0,0
UN2448,2,1,1,1,2,PR0245,991294.1797413434,0,1,0,1,1,1,1,0,0
UN2523,2,1,1,1,2,PR0516,487429.4145299144,,,,,,,,,
UN2743,2,1,1,1,,PR0160,738120.2994397759,,,,,,,,,
UN2747,2,1,1,1,,PR0160,429035.4912462536,,,,,,,,,
UN2748,2,1,1,1,,PR0160,429035.4912462536,,,,,,,,,
UN2749,2,1,1,1,,PR0160,429035.4912462536,,,,,,,,,
UN2750,2,1,1,1,,PR0160,429035.4912462536,,,,,,,,,
UN2881,2,,,,,PR0293,1596840.6196969696,,,,,,,,,
UN2882,2,,,,,PR0293,1596840.6196969696,,,,,,,,,
