id,date,base_currency,sgd,eur,aud,idr
2019-12-13,2019-12-13 19:26,USD,1.3524,0.8948,1.4463,13992.5
2019-12-14,2019-12-14 19:26,USD,1.3535,0.8992,1.4542,13973.6055
2019-12-15,2019-12-15 19:26,USD,1.3535,0.8992,1.4533,13973.6055
2019-12-16,2019-12-16 19:26,USD,1.3547,0.8973,1.452,14025.2936
2019-12-17,2019-12-17 19:26,USD,1.3548,0.896,1.4594,13984.602
2019-12-18,2019-12-18 19:26,USD,1.3559,0.8986,1.4593,14030.7886
2019-12-19,2019-12-19 19:26,USD,1.3557,0.8987,1.4553,13976.1921
2019-12-20,2019-12-20 19:26,USD,1.3553,0.9012,1.4501,14022.1151
2019-12-21,2019-12-21 19:26,USD,1.355,0.9028,1.449,13966.784
2019-12-22,2019-12-22 19:26,USD,1.355,0.9027,1.449,13966.784
2019-12-23,2019-12-23 19:26,USD,1.3555,0.9025,1.4436,13998.4381
2019-12-24,2019-12-24 19:26,USD,1.3553,0.903,1.4453,13976.2021
2019-12-25,2019-12-25 19:26,USD,1.3551,0.901,1.4451,13935.0335
2019-12-26,2019-12-26 19:26,USD,1.3546,0.9021,1.4444,13952.6937
2019-12-27,2019-12-27 19:26,USD,1.3525,0.8971,1.435,13875.2238
2019-12-28,2019-12-28 19:26,USD,1.3522,0.8949,1.4321,13956.1685
2019-12-29,2019-12-29 19:26,USD,1.3522,0.8949,1.4321,13956.1685
2019-12-30,2019-12-30 19:26,USD,1.3486,0.8935,1.4293,13895.6525
2019-12-31,2019-12-31 19:26,USD,1.3454,0.8907,1.4256,13867.0
2020-01-01,2020-01-01 19:26,USD,1.3521,0.8911,1.4209,13890.0505
2020-01-02,2020-01-02 19:26,USD,1.3479,0.8941,1.4316,13891.0
2020-01-03,2020-01-03 19:26,USD,1.3507,0.8985,1.4425,13958.3819
2020-01-04,2020-01-04 19:26,USD,1.3498,0.8961,1.439,13940.1825
2020-01-05,2020-01-05 19:26,USD,1.3498,0.8961,1.439,13940.1825
2020-01-06,2020-01-06 19:26,USD,1.3492,0.8926,1.4393,13934.5
2020-01-07,2020-01-07 19:26,USD,1.3495,0.8943,1.4542,13966.7405
2020-01-08,2020-01-08 19:26,USD,1.3505,0.8986,1.4554,13943.3967
2020-01-09,2020-01-09 19:26,USD,1.3519,0.9005,1.4579,13920.6465
2020-01-10,2020-01-10 19:26,USD,1.3495,0.9015,1.4528,13865.6027
2020-01-11,2020-01-11 19:26,USD,1.3484,0.8992,1.449,13757.227
2020-01-12,2020-01-12 19:26,USD,1.349,0.8991,1.4495,13758.377
2020-01-13,2020-01-13 19:26,USD,1.3473,0.8992,1.4492,13728.8403
2020-01-14,2020-01-14 19:26,USD,1.3473,0.8984,1.4484,13656.0199
2020-01-15,2020-01-15 19:26,USD,1.3465,0.897,1.4503,13648.42
2020-01-16,2020-01-16 19:26,USD,1.3459,0.8961,1.4438,13652.1475
2020-01-17,2020-01-17 19:26,USD,1.3463,0.8999,1.4494,13685.7342
2020-01-18,2020-01-18 19:26,USD,1.3474,0.9016,1.4548,13648.0
2020-01-19,2020-01-19 19:26,USD,1.3474,0.9016,1.4522,13648.0
2020-01-20,2020-01-20 19:26,USD,1.3478,0.9021,1.4565,13635.0
2020-01-21,2020-01-21 19:26,USD,1.3494,0.9005,1.4567,13607.585
2020-01-22,2020-01-22 19:26,USD,1.3491,0.9026,1.4605,13690.8471
2020-01-23,2020-01-23 19:26,USD,1.3491,0.9017,1.4558,13630.1691
2020-01-24,2020-01-24 19:26,USD,1.3512,0.9062,1.4602,13697.6272
2020-01-25,2020-01-25 19:26,USD,1.3514,0.907,1.4645,13609.55
2020-01-26,2020-01-26 19:26,USD,1.3514,0.907,1.4645,13609.55
2020-01-27,2020-01-27 19:26,USD,1.3565,0.907,1.4771,13586.0445
2020-01-28,2020-01-28 19:26,USD,1.3587,0.9082,1.4812,13662.5
2020-01-29,2020-01-29 19:26,USD,1.3612,0.9089,1.4817,13648.8387
2020-01-30,2020-01-30 19:26,USD,1.3625,0.9072,1.4856,13600.1149
2020-01-31,2020-01-31 19:26,USD,1.3656,0.906,1.4943,13626.4499
2020-02-01,2020-02-01 19:26,USD,1.3649,0.9014,1.4939,13772.2
2020-02-02,2020-02-02 19:26,USD,1.3649,0.9014,1.4942,13772.2
2020-02-03,2020-02-03 19:26,USD,1.3679,0.9039,1.4928,13623.8946
2020-02-04,2020-02-04 19:26,USD,1.3712,0.9047,1.4893,13753.0104
2020-02-05,2020-02-05 19:26,USD,1.3807,0.9073,1.4798,13663.5
2020-02-06,2020-02-06 19:26,USD,1.3847,0.9091,1.4817,13701.6047
2020-02-07,2020-02-07 19:26,USD,1.3905,0.9131,1.4962,13679.1854
2020-02-08,2020-02-08 19:26,USD,1.3898,0.9136,1.4986,13681.7155
2020-02-09,2020-02-09 19:26,USD,1.3898,0.9136,1.4986,13681.7155
2020-02-10,2020-02-10 19:26,USD,1.3885,0.9132,1.4938,13674.9427
2020-02-11,2020-02-11 19:26,USD,1.3873,0.9164,1.4909,13741.3741
2020-02-12,2020-02-12 19:26,USD,1.3859,0.9164,1.4824,13676.0
2020-02-13,2020-02-13 19:26,USD,1.3894,0.921,1.4866,13712.375
2020-02-14,2020-02-14 19:26,USD,1.3917,0.9227,1.4898,13705.9992
2020-02-15,2020-02-15 19:26,USD,1.3917,0.9233,1.4896,13693.748
2020-02-16,2020-02-16 19:26,USD,1.3917,0.9233,1.4896,13693.748
2020-02-17,2020-02-17 19:26,USD,1.389,0.9226,1.4878,13671.787
2020-02-18,2020-02-18 19:26,USD,1.3921,0.9238,1.496,13669.0219
2020-02-19,2020-02-19 19:26,USD,1.3924,0.9266,1.4947,13700.75
2020-02-20,2020-02-20 19:26,USD,1.4001,0.9262,1.5077,13822.0
2020-02-21,2020-02-21 19:26,USD,1.4004,0.9254,1.5149,13696.1513
2020-02-22,2020-02-22 19:26,USD,1.3976,0.9219,1.5089,13775.2705
2020-02-23,2020-02-23 19:26,USD,1.3976,0.9219,1.5106,13775.2705
2020-02-24,2020-02-24 19:26,USD,1.4019,0.9241,1.5144,13947.55
2020-02-25,2020-02-25 19:26,USD,1.3997,0.9228,1.5157,13953.0
2020-02-26,2020-02-26 19:26,USD,1.3978,0.9187,1.5225,13993.75
2020-02-27,2020-02-27 19:26,USD,1.3951,0.9137,1.5212,13855.5406
2020-02-28,2020-02-28 19:26,USD,1.3958,0.9096,1.5385,14344.95
2020-02-29,2020-02-29 10:18,USD,1.3933,0.9068,1.5364,13976.496
2020-03-01,2020-03-01 10:20,USD,1.3962,0.9049,1.5457,13947.2171
2020-03-02,2020-03-02 10:20,USD,1.3885,0.8974,1.5271,14230.0
2020-03-03,2020-03-03 10:21,USD,1.3875,0.8947,1.5192,14199.55
2020-03-04,2020-03-04 22:29,USD,1.3853,0.8988,1.5116,14143.1034
2020-03-05,2020-03-05 22:29,USD,1.3854,0.8939,1.5152,14245.0
2020-03-06,2020-03-06 22:29,USD,1.3786,0.8832,1.5079,14365.55
2020-03-07,2020-03-07 22:29,USD,1.3783,0.886,1.5045,14255.9695
2020-03-08,2020-03-08 22:29,USD,1.3787,0.886,1.5044,14256.2485
2020-03-09,2020-03-09 22:29,USD,1.3841,0.877,1.5137,14366.0
2020-03-10,2020-03-10 22:29,USD,1.389,0.8793,1.5286,14285.45
2020-03-11,2020-03-11 22:29,USD,1.3885,0.8814,1.5304,14333.0
2020-03-12,2020-03-12 22:29,USD,1.4051,0.8897,1.5738,14610.0
2020-03-13,2020-03-13 22:29,USD,1.4131,0.8989,1.5905,14518.5
2020-03-14,2020-03-14 22:29,USD,1.4151,0.8973,1.6179,14656.91
2020-03-15,2020-03-15 22:29,USD,1.4151,0.8973,1.6179,14656.91
2020-03-16,2020-03-16 22:29,USD,1.4214,0.8969,1.634,14964.5
2020-03-17,2020-03-17 22:29,USD,1.4287,0.9095,1.6667,15373.0
2020-03-18,2020-03-18 22:29,USD,1.4422,0.9167,1.7007,15446.05
2020-03-19,2020-03-19 22:29,USD,1.4464,0.9256,1.719,15747.5
2020-03-20,2020-03-20 22:29,USD,1.4494,0.9351,1.716,15998.75
2020-03-21,2020-03-21 22:29,USD,1.4497,0.9291,1.7262,15779.3785
2020-03-22,2020-03-22 22:29,USD,1.4497,0.9291,1.7262,15770.8925
2020-03-23,2020-03-23 22:29,USD,1.4598,0.9265,1.7157,16587.5
2020-03-24,2020-03-24 22:29,USD,1.4482,0.9248,1.6889,16265.0
2020-03-25,2020-03-25 22:29,USD,1.4481,0.9261,1.6718,16150.05
2020-03-26,2020-03-26 22:29,USD,1.435,0.9112,1.6561,16065.0
2020-03-27,2020-03-27 22:29,USD,1.4343,0.9106,1.6497,16337.5
2020-03-28,2020-03-28 22:29,USD,1.4278,0.8954,1.622,16019.964
2020-03-29,2020-03-29 22:29,USD,1.4278,0.8954,1.622,16019.964
2020-03-30,2020-03-30 22:29,USD,1.4243,0.9065,1.6267,16030.4
2020-03-31,2020-03-31 22:29,USD,1.4257,0.913,1.6386,16030.4
2020-04-01,2020-04-01 22:29,USD,1.4347,0.9149,1.6483,16030.4
2020-04-02,2020-04-02 22:29,USD,1.4349,0.9215,1.66,16637.0
2020-04-03,2020-04-03 22:29,USD,1.4384,0.9268,1.6641,16638.0
2020-04-04,2020-04-04 22:29,USD,1.4398,0.9255,1.6678,16385.932
2020-04-05,2020-04-05 22:29,USD,1.4398,0.9255,1.6678,16385.932
2020-04-06,2020-04-06 22:29,USD,1.4331,0.9257,1.6436,16524.5
2020-04-07,2020-04-07 22:29,USD,1.4222,0.9162,1.611,16085.0
2020-04-08,2020-04-08 22:29,USD,1.4276,0.9191,1.6146,16192.0
2020-04-09,2020-04-09 22:29,USD,1.4186,0.9148,1.587,15850.05
2020-04-10,2020-04-10 22:29,USD,1.4131,0.9137,1.5751,15785.0
2020-04-11,2020-04-11 22:29,USD,1.4133,0.9145,1.5751,15802.0
2020-04-12,2020-04-12 22:29,USD,1.4133,0.9145,1.5751,15802.0
2020-04-13,2020-04-13 22:29,USD,1.4159,0.9165,1.5711,15798.0
2020-04-14,2020-04-14 22:29,USD,1.4155,0.9124,1.5627,15706.0
2020-04-15,2020-04-15 22:29,USD,1.4261,0.92,1.589,15749.5305
2020-04-16,2020-04-16 22:29,USD,1.428,0.9192,1.5831,15688.0
2020-04-17,2020-04-17 22:29,USD,1.4218,0.9186,1.5695,15618.5
2020-04-18,2020-04-18 22:29,USD,1.4218,0.9195,1.5716,15374.7365
2020-04-19,2020-04-19 22:29,USD,1.4218,0.9195,1.5716,15444.598
2020-04-20,2020-04-20 22:29,USD,1.422,0.9204,1.5693,15522.5
2020-04-21,2020-04-21 22:29,USD,1.4302,0.92,1.5874,15672.5
2020-04-22,2020-04-22 22:29,USD,1.4272,0.9215,1.5833,15572.5
2020-04-23,2020-04-23 22:29,USD,1.4235,0.9264,1.568,15539.5
2020-04-24,2020-04-24 22:29,USD,1.4254,0.9262,1.5714,15596.0
2020-04-25,2020-04-25 22:29,USD,1.4248,0.924,1.5657,15587.9
2020-04-26,2020-04-26 22:29,USD,1.4248,0.9242,1.5657,15400.0
2020-04-27,2020-04-27 22:29,USD,1.419,0.9219,1.5474,15485.8
2020-04-28,2020-04-28 22:29,USD,1.4176,0.9222,1.5416,15413.0
2020-04-29,2020-04-29 22:29,USD,1.4128,0.9205,1.5305,15222.5
2020-04-30,2020-04-30 22:29,USD,1.4113,0.9209,1.5347,14991.0
2020-05-01,2020-05-01 22:29,USD,1.4148,0.9111,1.5528,15237.0
2020-05-02,2020-05-02 22:29,USD,1.4154,0.9013,1.5576,14678.966
2020-05-03,2020-05-03 22:29,USD,1.4154,0.9013,1.5576,14684.466
2020-05-04,2020-05-04 22:29,USD,1.4176,0.9152,1.5612,15155.9
2020-05-05,2020-05-05 22:29,USD,1.4139,0.9192,1.5467,15067.0
2020-05-06,2020-05-06 22:29,USD,1.4194,0.9249,1.552,15142.5
2020-05-07,2020-05-07 22:29,USD,1.4182,0.9278,1.5496,15038.0125
2020-05-08,2020-05-08 22:29,USD,1.414,0.9237,1.5347,14946.0
2020-05-09,2020-05-09 22:29,USD,1.4127,0.9115,1.53,14773.435
2020-05-10,2020-05-10 22:29,USD,1.4127,0.9115,1.53,14812.535
2020-05-11,2020-05-11 22:29,USD,1.4166,0.9231,1.5423,14932.5
2020-05-12,2020-05-12 22:29,USD,1.4148,0.9193,1.5349,14841.75
2020-05-13,2020-05-13 22:29,USD,1.4173,0.9207,1.5435,14813.5
2020-05-14,2020-05-14 22:29,USD,1.4261,0.9267,1.5587,14970.0
2020-05-15,2020-05-15 22:29,USD,1.4249,0.9227,1.5528,14908.05
2020-05-16,2020-05-16 22:29,USD,1.4274,0.9241,1.5589,14878.4
2020-05-17,2020-05-17 22:29,USD,1.4291,0.9241,1.5589,14878.4
2020-05-18,2020-05-18 22:29,USD,1.4223,0.921,1.5413,14830.05
2020-05-19,2020-05-19 22:29,USD,1.4162,0.9145,1.5264,14777.75
2020-05-20,2020-05-20 22:29,USD,1.4141,0.9106,1.5187,14718.55
2020-05-21,2020-05-21 22:29,USD,1.4143,0.9103,1.5165,14724.0
2020-05-22,2020-05-22 22:29,USD,1.4258,0.9177,1.5349,14901.5
2020-05-23,2020-05-23 22:29,USD,1.4246,0.9174,1.53,14806.35
2020-05-24,2020-05-24 22:29,USD,1.4246,0.917,1.53,14806.35
2020-05-25,2020-05-25 22:29,USD,1.4248,0.9178,1.5288,14852.5
2020-05-26,2020-05-26 22:29,USD,1.4166,0.9108,1.5049,14716.0
2020-05-27,2020-05-27 22:29,USD,1.4203,0.9101,1.519,14801.0
2020-05-28,2020-05-28 22:29,USD,1.4174,0.9059,1.505,14787.5
2020-05-29,2020-05-29 22:29,USD,1.4138,0.8993,1.5063,14654.5
2020-05-30,2020-05-30 16:29,USD,1.4137,0.9005,1.4997,14654.45
2020-06-01,2020-06-01 19:50,USD,1.41,0.9004,1.4868,14525.0
2020-06-02,2020-06-02 19:50,USD,1.4017,0.8953,1.458,14375.5
2020-06-03,2020-06-03 19:50,USD,1.3994,0.8929,1.4552,14195.0
2020-06-04,2020-06-04 19:50,USD,1.4016,0.8925,1.4504,14175.0
2020-06-05,2020-06-05 19:50,USD,1.3932,0.8827,1.4338,14027.5
2020-06-06,2020-06-06 19:50,USD,1.3928,0.8856,1.4351,14011.8
2020-06-07,2020-06-07 19:50,USD,1.3928,0.8856,1.4351,14011.8
2020-06-08,2020-06-08 19:50,USD,1.3921,0.8872,1.4334,14005.55
2020-06-09,2020-06-09 19:50,USD,1.3922,0.8864,1.4426,14087.25
2020-06-10,2020-06-10 19:50,USD,1.3849,0.8799,1.4283,14048.15
2020-06-11,2020-06-11 19:50,USD,1.3869,0.8793,1.4424,14185.5
2020-06-12,2020-06-12 19:50,USD,1.3904,0.8847,1.4518,14182.5
2020-06-13,2020-06-13 19:50,USD,1.3926,0.8885,1.4565,14217.05
2020-06-14,2020-06-14 19:50,USD,1.3926,0.8885,1.4565,14217.05
2020-06-15,2020-06-15 19:50,USD,1.3964,0.8892,1.471,14255.5
2020-06-16,2020-06-16 19:51,USD,1.3904,0.8837,1.4432,14138.55
2020-06-17,2020-06-17 19:50,USD,1.3929,0.8895,1.4503,14199.05
2020-06-18,2020-06-18 19:50,USD,1.3919,0.8885,1.4528,14188.8
2020-06-19,2020-06-19 19:50,USD,1.394,0.8925,1.4556,14240.6
2020-06-20,2020-06-20 19:50,USD,1.3975,0.8947,1.4631,14243.0
2020-06-21,2020-06-21 19:50,USD,1.3975,0.8947,1.4631,14243.0
2020-06-22,2020-06-22 19:50,USD,1.3952,0.8918,1.4555,14260.625
2020-06-23,2020-06-23 19:50,USD,1.3917,0.8856,1.4422,14199.5
2020-06-24,2020-06-24 19:50,USD,1.3886,0.8844,1.4463,14155.5
2020-06-25,2020-06-25 19:50,USD,1.3922,0.8922,1.455,14265.0
2020-06-26,2020-06-26 19:50,USD,1.3905,0.8907,1.4522,14279.8
2020-06-27,2020-06-27 19:50,USD,1.3933,0.8914,1.457,14351.45
2020-06-28,2020-06-28 19:50,USD,1.3933,0.8914,1.457,14351.45
2020-06-29,2020-06-29 19:50,USD,1.3923,0.886,1.4531,14360.425
2020-06-30,2020-06-30 19:50,USD,1.3972,0.8921,1.4604,14456.1
2020-07-01,2020-07-01 19:50,USD,1.3954,0.8924,1.4507,14352.7
2020-07-02,2020-07-02 19:50,USD,1.3936,0.8866,1.4447,14414.5
2020-07-03,2020-07-03 19:50,USD,1.3943,0.8902,1.4413,14516.8
2020-07-04,2020-07-04 19:50,USD,1.3951,0.8893,1.4399,14532.5
2020-07-05,2020-07-05 19:50,USD,1.3951,0.8893,1.4399,14532.5
2020-07-06,2020-07-06 19:50,USD,1.3925,0.8853,1.438,14464.8
2020-07-07,2020-07-07 19:50,USD,1.396,0.8867,1.4431,14432.0
2020-07-08,2020-07-08 19:50,USD,1.395,0.8863,1.44,14432.5
2020-07-09,2020-07-09 19:50,USD,1.392,0.8832,1.4333,14441.0
2020-07-10,2020-07-10 19:50,USD,1.3913,0.8854,1.4381,14467.5
2020-07-11,2020-07-11 19:50,USD,1.3906,0.8849,1.4393,14398.014
2020-07-12,2020-07-12 19:50,USD,1.3911,0.885,1.4388,14368.3045
2020-07-13,2020-07-13 19:50,USD,1.3896,0.8826,1.4345,14389.3971
2020-07-14,2020-07-14 19:50,USD,1.3933,0.8795,1.4377,14373.6155
2020-07-15,2020-07-15 19:51,USD,1.3882,0.874,1.4253,14560.7
2020-07-16,2020-07-16 19:50,USD,1.3932,0.8776,1.4336,14646.5787
2020-07-17,2020-07-17 19:50,USD,1.3901,0.875,1.431,14582.6404
2020-07-18,2020-07-18 19:50,USD,1.3903,0.8749,1.4296,14796.4
2020-07-19,2020-07-19 19:50,USD,1.3903,0.8749,1.4296,14796.4
2020-07-20,2020-07-20 19:50,USD,1.3903,0.8732,1.4294,14666.4427
2020-07-21,2020-07-21 19:50,USD,1.3892,0.8743,1.4131,14800.1835
2020-07-22,2020-07-22 19:50,USD,1.3842,0.8644,1.397,14611.25
2020-07-23,2020-07-23 19:50,USD,1.3847,0.863,1.4026,14627.8797
2020-07-24,2020-07-24 19:50,USD,1.3869,0.8633,1.415,14650.75
2020-07-25,2020-07-25 19:50,USD,1.3828,0.8579,1.4075,14602.75
2020-07-26,2020-07-26 19:03,USD,1.3828,0.8579,1.4075,14602.75
2020-07-27,2020-07-27 19:03,USD,1.3791,0.8528,1.4002,14429.3175
2020-07-28,2020-07-28 19:03,USD,1.3791,0.852,1.3994,14505.7731
2020-07-29,2020-07-29 19:03,USD,1.3757,0.8513,1.3938,14609.9
2020-07-30,2020-07-30 19:03,USD,1.3753,0.8513,1.399,14533.5187
2020-07-31,2020-07-31 19:03,USD,1.3715,0.8439,1.3905,14475.4827
2020-08-01,2020-08-01 19:03,USD,1.3748,0.849,1.4008,14700.05
2020-08-02,2020-08-02 19:03,USD,1.3748,0.849,1.4008,14700.05
2020-08-03,2020-08-03 19:03,USD,1.3773,0.8529,1.4072,14713.55
2020-08-04,2020-08-04 19:03,USD,1.3763,0.8496,1.4009,14573.8788
2020-08-05,2020-08-05 19:03,USD,1.3698,0.845,1.387,14563.95
2020-08-06,2020-08-06 19:03,USD,1.371,0.8444,1.3926,14622.5
2020-08-07,2020-08-07 19:03,USD,1.3709,0.8458,1.389,14610.1086
2020-08-08,2020-08-08 19:03,USD,1.3728,0.8483,1.3973,14714.2
2020-08-09,2020-08-09 19:03,USD,1.3727,0.8483,1.397,14712.6
2020-08-10,2020-08-10 19:03,USD,1.3742,0.8513,1.3999,14720.5645
2020-08-11,2020-08-11 19:03,USD,1.3713,0.8481,1.3933,14585.4274
2020-08-12,2020-08-12 19:03,USD,1.3732,0.849,1.4009,14740.6
2020-08-13,2020-08-13 19:03,USD,1.3709,0.8444,1.3942,14679.4217
2020-08-14,2020-08-14 19:03,USD,1.3725,0.8468,1.3994,14819.8559
2020-08-15,2020-08-15 19:03,USD,1.3708,0.8444,1.3943,14917.4
2020-08-16,2020-08-16 19:03,USD,1.3708,0.8444,1.3943,14917.4
2020-08-17,2020-08-17 19:03,USD,1.3697,0.8438,1.3919,14745.1856
2020-08-18,2020-08-18 19:03,USD,1.3649,0.8403,1.3828,14734.0136
2020-08-19,2020-08-19 19:03,USD,1.3637,0.8377,1.3759,14661.85
2020-08-20,2020-08-20 19:03,USD,1.3692,0.8446,1.3953,14757.9
2020-08-21,2020-08-21 19:03,USD,1.3688,0.8474,1.3922,14818.0583
2020-08-22,2020-08-22 19:03,USD,1.3716,0.8478,1.3966,14764.3
2020-08-23,2020-08-23 19:03,USD,1.3716,0.8478,1.3966,14764.3
2020-08-24,2020-08-24 19:03,USD,1.3683,0.8452,1.3906,14734.8567
2020-08-25,2020-08-25 19:03,USD,1.3689,0.8455,1.3927,14678.5571
2020-08-26,2020-08-26 19:03,USD,1.3675,0.8465,1.3883,14665.4
2020-08-27,2020-08-27 19:03,USD,1.3663,0.847,1.38,14682.3787
2020-08-28,2020-08-28 19:03,USD,1.3603,0.84,1.3656,14537.7259
2020-08-29,2020-08-29 19:03,USD,1.3583,0.8399,1.3573,14534.7
2020-08-30,2020-08-30 19:03,USD,1.3592,0.8399,1.3573,14534.7
2020-08-31,2020-08-31 19:03,USD,1.3602,0.839,1.3596,14573.1
2020-09-01,2020-09-01 19:03,USD,1.3574,0.8342,1.3537,14685.65
2020-09-02,2020-09-02 19:03,USD,1.3612,0.8431,1.3619,14724.5218
2020-09-03,2020-09-03 19:03,USD,1.3649,0.8466,1.3709,14802.4104
2020-09-04,2020-09-04 19:03,USD,1.364,0.8441,1.3734,14730.1097
2020-09-05,2020-09-05 19:03,USD,1.3646,0.8447,1.3727,14753.9635
2020-09-06,2020-09-06 19:03,USD,1.3646,0.8447,1.3727,14753.9635
2020-09-07,2020-09-07 19:03,USD,1.3669,0.8461,1.374,14782.6815
2020-09-08,2020-09-08 19:03,USD,1.3691,0.8474,1.378,14764.6059
2020-09-09,2020-09-09 19:03,USD,1.3698,0.8507,1.3825,14830.8
2020-09-10,2020-09-10 19:03,USD,1.3675,0.8448,1.3753,14682.203
2020-09-11,2020-09-11 19:03,USD,1.3661,0.8432,1.3694,14830.0705
2020-09-12,2020-09-12 19:03,USD,1.368,0.8441,1.373,15003.45
2020-09-13,2020-09-13 19:03,USD,1.368,0.8441,1.373,15003.45
2020-09-14,2020-09-14 19:03,USD,1.3653,0.8422,1.3744,14870.4326
2020-09-15,2020-09-15 19:03,USD,1.3593,0.8404,1.3628,14847.3616
2020-09-16,2020-09-16 19:03,USD,1.3571,0.8426,1.3627,14882.2022
2020-09-17,2020-09-17 19:03,USD,1.3597,0.8476,1.3716,14922.2522
2020-09-18,2020-09-18 19:03,USD,1.3568,0.8445,1.3682,14775.0854
2020-09-19,2020-09-19 19:03,USD,1.3601,0.8446,1.3715,14835.602
2020-09-20,2020-09-20 19:03,USD,1.3601,0.8446,1.3715,14835.602
2020-09-21,2020-09-21 19:03,USD,1.3591,0.8483,1.3765,14798.9293
2020-09-22,2020-09-22 19:03,USD,1.3615,0.8502,1.3835,14732.4249
2020-09-23,2020-09-23 19:03,USD,1.3658,0.8541,1.4029,14852.6241
2020-09-24,2020-09-24 19:03,USD,1.3759,0.8589,1.4186,14896.3598
2020-09-25,2020-09-25 19:03,USD,1.3777,0.8588,1.4215,14888.147
2020-09-26,2020-09-26 19:03,USD,1.3773,0.8597,1.4231,14854.49
2020-09-27,2020-09-27 19:03,USD,1.3781,0.8597,1.4231,14854.49
2020-09-28,2020-09-28 19:03,USD,1.3736,0.8576,1.416,14859.3
2020-09-29,2020-09-29 19:03,USD,1.3692,0.8548,1.4045,14907.4
2020-09-30,2020-09-30 19:03,USD,1.3695,0.854,1.4049,14946.7
2020-10-01,2020-10-01 19:03,USD,1.3633,0.8516,1.3917,14837.5532
2020-10-02,2020-10-02 19:03,USD,1.3639,0.8537,1.3983,14869.131
2020-10-03,2020-10-03 19:03,USD,1.3639,0.8535,1.3959,14851.8639
2020-10-04,2020-10-04 19:03,USD,1.3639,0.8535,1.3959,14851.8615
2020-10-05,2020-10-05 19:03,USD,1.3607,0.8509,1.393,14716.6
2020-10-06,2020-10-06 19:03,USD,1.3602,0.849,1.399,14770.85
2020-10-07,2020-10-07 19:03,USD,1.3592,0.8504,1.4037,14758.5
2020-10-08,2020-10-08 19:03,USD,1.3583,0.8503,1.397,14707.6935
2020-10-09,2020-10-09 19:03,USD,1.3553,0.8473,1.391,14655.6036
2020-10-10,2020-10-10 19:03,USD,1.3529,0.8452,1.381,14685.2
2020-10-11,2020-10-11 19:03,USD,1.3566,0.8452,1.381,14677.728
2020-10-12,2020-10-12 19:03,USD,1.3572,0.8477,1.3867,14729.2
2020-10-13,2020-10-13 19:03,USD,1.3579,0.8481,1.3906,14753.6
2020-10-14,2020-10-14 19:03,USD,1.3579,0.8522,1.3959,14744.4
2020-10-15,2020-10-15 13:03,USD,1.3571,0.8509,1.4016,14686.9103
2020-10-16,2020-10-16 13:03,USD,1.3571,0.8509,1.4016,14686.9103
2020-10-17,2020-10-17 23:13,USD,1.3584,0.8536,1.4122,14764.35
2020-10-18,2020-10-18 23:13,USD,1.3584,0.8536,1.4122,14764.35
2020-10-19,2020-10-19 23:13,USD,1.3572,0.8487,1.4104,14604.9676
2020-10-20,2020-10-20 23:13,USD,1.3566,0.8453,1.4177,14693.9
2020-10-21,2020-10-21 23:13,USD,1.3539,0.8422,1.4039,14651.2
2020-10-22,2020-10-22 23:13,USD,1.3566,0.8454,1.4067,14708.7
2020-10-23,2020-10-23 23:13,USD,1.3595,0.8449,1.4078,14695.2
2020-10-24,2020-10-24 23:13,USD,1.3581,0.843,1.4008,14653.323
2020-10-25,2020-10-25 23:13,USD,1.3581,0.843,1.4008,14651.212
2020-10-26,2020-10-26 23:13,USD,1.3619,0.8466,1.4059,14661.0666
2020-10-27,2020-10-27 23:13,USD,1.3588,0.8457,1.4014,14678.5
2020-10-28,2020-10-28 23:13,USD,1.366,0.8523,1.4192,14773.4
2020-10-29,2020-10-29 23:13,USD,1.3657,0.8559,1.4199,14780.1
2020-10-30,2020-10-30 23:13,USD,1.3653,0.8563,1.4223,14770.9
2020-10-31,2020-10-31 23:13,USD,1.3661,0.8563,1.4227,14590.4515
2020-11-01,2020-11-01 23:13,USD,1.3661,0.8563,1.4227,14590.4515
2020-11-02,2020-11-02 23:13,USD,1.3659,0.8597,1.4192,14645.15
2020-11-03,2020-11-03 23:13,USD,1.361,0.8538,1.4027,14578.8474
2020-11-04,2020-11-04 23:13,USD,1.3595,0.8541,1.398,14559.7401
2020-11-05,2020-11-05 23:13,USD,1.3517,0.8455,1.3793,14358.0552
2020-11-06,2020-11-06 23:13,USD,1.3489,0.8431,1.379,14275.7
2020-11-07,2020-11-07 23:13,USD,1.3485,0.8422,1.3778,14214.837
2020-11-08,2020-11-08 23:13,USD,1.3485,0.8422,1.3778,14214.837
2020-11-09,2020-11-09 23:13,USD,1.3451,0.843,1.3701,14072.4
2020-11-10,2020-11-10 23:13,USD,1.3487,0.8465,1.3773,14149.1
2020-11-11,2020-11-11 23:13,USD,1.3509,0.8509,1.3759,14106.1
2020-11-12,2020-11-12 23:13,USD,1.3487,0.8477,1.378,14184.35
2020-11-13,2020-11-13 23:13,USD,1.3479,0.8462,1.3794,14197.55
2020-11-14,2020-11-14 23:13,USD,1.3483,0.8449,1.3755,14161.752
2020-11-15,2020-11-15 23:13,USD,1.3483,0.8449,1.3755,14161.752
2020-11-16,2020-11-16 23:13,USD,1.3469,0.8455,1.3707,14112.0181
2020-11-17,2020-11-17 23:13,USD,1.3436,0.8424,1.3713,14109.9667
